ID,Burn,In_Out,lat,long,elev,aspect,aspect_SW,slope,hl_index,dist,dwd,d2wd,rdnbr,dnbr,herb_cov,shrub_cov,tree_cov,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH,temp,winter_aridity,summer_aridity,PIPO,PSME,ABCO,POTR,PJ
RCHOUT465,Rodeo_Chediski,OUT,34.30868322,-110.6918466,2177,87.7093964,-0.734803368,5.7223001,0.83726,75,28.1436063,1.578582067,961,713,7,54,17.5,10.25714286,21.4,-0.678571429,22.08571429,575.3571429,237.4285714,36.82857143,95.83571429,213.8571429,2459.857143,3112.214286,296.5714286,221.1428571,132,289.5714286,157.5,54.57142857,-30.8,36.5,1119.785714,715.7142857,-4274.314286,53.57142857,5.362354582,-0.456279998,-0.89326877,0,0,0,0,0
RCHOUT471,Rodeo_Chediski,OUT,34.30761255,-110.6964694,2187,23.1986008,-0.928476758,6.3660402,0.828395,55,46.71412045,2.900451737,656,459,61,18.5,0,10.27142857,21.4,-0.614285714,22.01428571,586.0714286,237.5,36.25714286,95.82142857,210.8571429,2464.714286,3102.285714,297.5714286,222.9285714,131.0714286,290.0714286,158.9285714,55.35714286,-30.5,36.5,1117.785714,708.5,-4274.257143,54.14285714,5.329340764,-0.581734678,-0.932100904,1,0,0,0,0
RCHOUT482,Rodeo_Chediski,OUT,34.3063424,-110.7007232,2215,15.5241003,-0.870562747,11.5248003,0.820294,19,85.22274222,5.614546921,845,656,29,20,0,10.35714286,21.40714286,-0.378571429,21.78571429,618.2857143,239.6428571,34.58571429,95.07857143,200.7142857,2474.785714,3074,300.1428571,227.1428571,129.9285714,291,161.2857143,56.28571429,-29.5,36.4,1113,689.7857143,-4274.2,55.28571429,5.232086598,-0.920591566,-1.050427613,8,0,0,0,0
RCHOUT483,Rodeo_Chediski,OUT,34.30615454,-110.6976701,2217,65.5559998,-0.936329456,6.2178102,0.826597,37,74.91703874,5.036480103,727,539,3,42.5,0,10.35714286,21.40714286,-0.392857143,21.79285714,615.1428571,239.8571429,34.70714286,94.87857143,201.4285714,2472.071429,3077.214286,299.4285714,226.9285714,129.9285714,290.9285714,161,56,-29.5,36.4,1112.928571,690.4285714,-4274.242857,55.28571429,5.23252677,-0.879022659,-1.037482394,1,0,0,0,0
RCHOUT486,Rodeo_Chediski,OUT,34.30616361,-110.7367612,2249,135,-6.13E-17,7.1463399,0.858961,4,136.8098327,14.42718936,566,455,32,25.5,0,10.49285714,21.42142857,-0.178571429,21.6,648.9285714,238.5,33.25,95.67142857,191.9285714,2500.428571,3034.642857,305.7142857,233.3571429,126.2857143,293.3571429,166.9285714,57.35714286,-28.6,36.4,1102.071429,670,-4273.971429,56.78571429,5.20919987,-1.291747559,-1.151342974,1,0,0,0,0
RCHOUT487,Rodeo_Chediski,OUT,34.30638256,-110.7337502,2234,343.4429932,-0.47628414,7.96346,0.846618,11,101.8169646,11.77660192,579,441,31,7.5,7.5,10.52142857,21.45714286,-0.171428571,21.60714286,646.2857143,238.5,33.40714286,95.79285714,191.2142857,2505.857143,3029.5,307.9285714,232.7857143,126.7857143,293.2857143,166.4285714,56.71428571,-28.6,36.4,1107.571429,675.8571429,-4273.978571,56.42857143,5.272953212,-1.270276877,-1.13646793,0,0,0,0,0
RCHOUT502,Rodeo_Chediski,OUT,34.30462252,-110.7018052,2215,257.4710083,0.843663212,3.9151199,0.870133,3,63.09358591,9.212372201,639,482,4,5.5,7.5,10.40714286,21.40714286,-0.328571429,21.75714286,622.5,239.7857143,34.42857143,95.1,198.5714286,2484,3062.571429,302.4285714,228.2142857,129.1428571,291.5,162.2857143,56,-29.3,36.4,1112.428571,688.0714286,-4274.185714,55.42857143,5.25662246,-0.966993096,-1.06613893,3,0,0,0,0
RCHOUT504,Rodeo_Chediski,OUT,34.3043921,-110.6997738,2221,322.4960022,-0.130457014,12.2481003,0.869496,12,64.62185713,7.390587188,804,618,23.5,20,0,10.39285714,21.40714286,-0.35,21.75714286,620.9285714,239.9285714,34.45714286,94.90714286,199.2142857,2479.642857,3067.142857,301.2857143,228.2857143,129.0714286,291.5,162.3571429,56,-29.3,36.4,1110.642857,686.6428571,-4274.2,55.5,5.234676988,-0.943145028,-1.060889881,19,0,0,0,0
RCHOUT518,Rodeo_Chediski,OUT,34.30354729,-110.6936693,2206,11.3099003,-0.832049983,6.2094598,0.846014,33,54.84313793,3.361017357,730,531,12.5,13,0,10.43571429,21.45,-0.314285714,21.78571429,615.3571429,240.9285714,34.80714286,94.73571429,198.0714286,2489.642857,3057.5,304.3571429,227.7142857,129.5714286,291.5,161.9285714,54.64285714,-29.4,36.5,1116.785714,693.1428571,-4274.3,55.28571429,5.3318593,-0.864786463,-1.050150845,13,0,0,0,0
RCHOUT522,Rodeo_Chediski,OUT,34.30341651,-110.7180779,2299,348.0239868,-0.544990096,12.4919996,0.835207,6,76.50693752,8.557528517,979,715,13,16,0,10.3,21.25714286,-0.378571429,21.63571429,639.5,238.9285714,33.37857143,94.7,201.4285714,2453,3089.142857,291.4285714,232.3571429,126.5714286,293.1428571,166.4285714,59.92857143,-28.7,36.1,1081.785714,658.2142857,-4274.028571,57.35714286,4.919969105,-1.147277408,-1.105625778,20,0,0,0,0
RCHOUT529,Rodeo_Chediski,OUT,34.30232357,-110.6911852,2240,257.276001,0.845485579,7.6138902,0.884873,126,4.293933317,0.17803504,824,592,18.5,25,0,10.35714286,21.37857143,-0.378571429,21.75,616.1428571,241.5714286,34.64285714,94.15,200.7142857,2472.5,3074.857143,298.5714286,228.9285714,128.8571429,291.8571429,162.9285714,55.78571429,-29.2,36.3,1104.785714,681.8571429,-4274.335714,55.85714286,5.180933891,-0.846229148,-1.044338765,5,0,0,0,1
RCHOUT543,Rodeo_Chediski,OUT,34.30107048,-110.6913745,2224,292.3800049,0.384617481,9.6698399,0.88277,151,4.91138575,0.186550277,730,462,3.5,10,0,10.44285714,21.43571429,-0.3,21.74285714,618.2857143,241.9285714,34.65714286,94.3,197.5714286,2489.357143,3055.714286,303.7857143,229.4285714,128.6428571,292,163.5,54.71428571,-29.1,36.4,1110,685.5714286,-4274.335714,55.64285714,5.286250332,-0.870967848,-1.061485935,0,0,0,0,0
RCHOUT549,Rodeo_Chediski,OUT,34.30073817,-110.6955269,2240,3.65222,-0.750713485,9.5005102,0.824092,29,45.01066945,4.017260082,822,633,12.5,5,0,10.42142857,21.40714286,-0.3,21.70714286,623.6428571,241.2857143,34.33571429,94.36428571,197.8571429,2483.071429,3061.214286,301.5,230.3571429,128,292.3571429,164.2857143,55.85714286,-29,36.3,1103.642857,678.8571429,-4274.264286,56.14285714,5.212687285,-0.940475945,-1.070268276,15,0,1,0,0
RCHOUT551,Rodeo_Chediski,OUT,34.30055144,-110.727281,2283,358.7810059,-0.691903865,11.3723001,0.829191,2,57.37594113,6.24723151,516,450,2,20.5,0,10.44285714,21.35714286,-0.221428571,21.58571429,648.2857143,239,33.15,95.14285714,194.5714286,2484.357143,3051.785714,300.4285714,234.4285714,125.6428571,293.7142857,168.2857143,58.42857143,-28.4,36.2,1086.285714,660,-4273.971429,57.5,5.074382058,-1.258115482,-1.142353763,12,2,2,0,0
RCHOUT566,Rodeo_Chediski,OUT,34.29801069,-110.7408725,2236,146.8890076,0.206016451,3.3373899,0.870317,3,122.31007,12.22227208,645,467,21,8.5,17.5,10.65714286,21.55714286,0.014285714,21.52857143,656.8571429,238.4285714,33.10714286,96.17142857,184.1428571,2537.928571,2990.428571,317.1428571,236.2857143,125,294.4285714,169.5714286,55.21428571,-28.1,36.5,1110.642857,673.5714286,-4273.864286,57.07142857,5.424195154,-1.401944338,-1.171073183,7,0,0,0,0
RCHOUT571,Rodeo_Chediski,OUT,34.29653169,-110.7408879,2223,84.4007034,-0.772725781,12.4245996,0.819505,3,136.8906688,14.95032923,681,484,10.5,10.5,7.5,10.7,21.60714286,0.078571429,21.5,657.6428571,238.5,33.13571429,96.38571429,181.5,2551.571429,2975.714286,321.5714286,236.5,125,294.7142857,169.5714286,54.21428571,-28,36.6,1117.285714,678.1428571,-4273.857143,56.85714286,5.51194896,-1.423390301,-1.157372194,6,2,0,0,0
RCHOUT572,Rodeo_Chediski,OUT,34.29435537,-110.6307441,2310,9.4623203,-0.813733452,2.9892399,0.841732,17,91.70053852,7.954060362,795,579,24.5,0,0,10.45714286,21.36428571,-0.092857143,21.45714286,609.0714286,253.7142857,35.08571429,89.69285714,190.2857143,2484,3042.642857,299.7142857,236.8571429,125.8571429,294.2857143,168.2857143,49.07142857,-27.6,36,1086.928571,653.2857143,-4274.242857,58.28571429,5.144006791,-0.511171759,-0.955750253,23,0,0,0,0
RCHOUT579,Rodeo_Chediski,OUT,34.29209883,-110.630102,2296,279.7820129,0.576688817,5.7855101,0.8801,36,88.60378048,6.365100447,772,565,29,2.5,0,10.52142857,21.43571429,-0.078571429,21.50714286,602.6428571,252.9285714,35.55,90.17142857,188.8571429,2500.928571,3026.785714,304.6428571,237.4285714,125.2857143,294.3571429,169.3571429,47.92857143,-27.7,36.1,1090.285714,657.7857143,-4274.228571,58.14285714,5.277892196,-0.451570525,-0.94268452,7,0,0,0,0
RCHOUT580,Rodeo_Chediski,OUT,34.29266983,-110.6931764,2313,17.5256004,-0.887217059,8.9263802,0.81669,4,92.41793957,12.8808587,598,360,20,7.5,0,10.4,21.30714286,-0.228571429,21.54285714,638.8571429,243.5714286,33.53571429,93.12857143,196.3571429,2476.357143,3060.785714,297,236.2857143,124.5,294.4285714,170.2857143,57.21428571,-28.1,36.1,1075.142857,648.6428571,-4274.314286,58.28571429,4.985598215,-1.039405445,-1.110287115,30,0,0,0,0
